Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,146,8,T:System.Windows.Media.Imaging.PngInterlaceOption,,,,,"PngBitmapEncoder encoder = new()          {              Interlace = PngInterlaceOption,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,146,8,T:System.Windows.Media.Imaging.PngInterlaceOption,,,,,"PngBitmapEncoder encoder = new()          {              Interlace = PngInterlaceOption,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,146,8,P:System.Windows.Media.Imaging.PngBitmapEncoder.Interlace,,,,,"PngBitmapEncoder encoder = new()          {              Interlace = PngInterlaceOption,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,146,8,T:System.Windows.Media.Imaging.PngBitmapEncoder,,,,,"PngBitmapEncoder encoder = new()          {              Interlace = PngInterlaceOption,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,146,8,M:System.Windows.Media.Imaging.PngBitmapEncoder.#ctor,,,,,"PngBitmapEncoder encoder = new()          {              Interlace = PngInterlaceOption,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,130,4,T:System.Windows.Media.Imaging.BitmapFrame,,,,,"private static void Jpg(BitmapFrame bitmapFrame, string fullPath, int quality = 70)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,140,8,M:System.Windows.Media.Imaging.BitmapEncoder.Save(System.IO.Stream),,,,,encoder.Save(stream);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,139,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,139,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,139,8,M:System.Windows.Media.Imaging.BitmapFrame.Create(System.Windows.Media.Imaging.BitmapSource),,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,139,8,P:System.Windows.Media.Imaging.BitmapEncoder.Frames,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,133,8,P:System.Windows.Media.Imaging.JpegBitmapEncoder.QualityLevel,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,                // you could rotate on encoding ,Rotation = Rotation.Rotate180          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,133,8,T:System.Windows.Media.Imaging.JpegBitmapEncoder,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,                // you could rotate on encoding ,Rotation = Rotation.Rotate180          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,133,8,M:System.Windows.Media.Imaging.JpegBitmapEncoder.#ctor,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,                // you could rotate on encoding ,Rotation = Rotation.Rotate180          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,119,4,T:System.Windows.Media.Imaging.BitmapFrame,,,,,"private static void Jfif(BitmapFrame bitmapFrame, string fullPath, int quality = 70)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,127,8,M:System.Windows.Media.Imaging.BitmapEncoder.Save(System.IO.Stream),,,,,encoder.Save(stream);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,126,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,126,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,126,8,M:System.Windows.Media.Imaging.BitmapFrame.Create(System.Windows.Media.Imaging.BitmapSource),,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,126,8,P:System.Windows.Media.Imaging.BitmapEncoder.Frames,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,122,8,P:System.Windows.Media.Imaging.JpegBitmapEncoder.QualityLevel,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,122,8,T:System.Windows.Media.Imaging.JpegBitmapEncoder,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,122,8,M:System.Windows.Media.Imaging.JpegBitmapEncoder.#ctor,,,,,"JpegBitmapEncoder encoder = new()          {              QualityLevel = quality,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,111,4,T:System.Windows.Media.Imaging.BitmapFrame,,,,,"private static void Gif(BitmapFrame bitmapFrame, string fullPath)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,116,8,M:System.Windows.Media.Imaging.BitmapEncoder.Save(System.IO.Stream),,,,,encoder.Save(stream);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,115,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,115,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,115,8,M:System.Windows.Media.Imaging.BitmapFrame.Create(System.Windows.Media.Imaging.BitmapSource),,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,115,8,P:System.Windows.Media.Imaging.BitmapEncoder.Frames,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,114,8,T:System.Windows.Media.Imaging.GifBitmapEncoder,,,,,GifBitmapEncoder encoder = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,114,8,M:System.Windows.Media.Imaging.GifBitmapEncoder.#ctor,,,,,GifBitmapEncoder encoder = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,92,4,T:System.Windows.Media.Imaging.BitmapFrame,,,,,"private static void Bmp(BitmapFrame bitmapFrame, string fullPath)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,108,8,M:System.Windows.Media.Imaging.BitmapEncoder.Save(System.IO.Stream),,,,,encoder.Save(stream);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,107,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,107,8,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,107,8,M:System.Windows.Media.Imaging.BitmapFrame.Create(System.Windows.Media.Imaging.BitmapSource),,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,107,8,P:System.Windows.Media.Imaging.BitmapEncoder.Frames,,,,,encoder.Frames.Add(BitmapFrame.Create(bitmapFrame));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,106,8,T:System.Windows.Media.Imaging.BmpBitmapEncoder,,,,,BmpBitmapEncoder encoder = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,106,8,M:System.Windows.Media.Imaging.BmpBitmapEncoder.#ctor,,,,,BmpBitmapEncoder encoder = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,34,4,T:System.Windows.Media.Imaging.BitmapFrame,,,,,"public static bool Image(BitmapFrame bitmapFrame, string fileToSave, ImageTypes.ImageType saveAs, bool overwrite, int quality = 70)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,22,63,T:System.Windows.Media.Imaging.TiffCompressOption,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,22,58,T:System.Windows.Media.Imaging.TiffCompressOption,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,22,4,T:System.Windows.Media.Imaging.TiffCompressOption,,,,,public static TiffCompressOption TiffCompressOption
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,17,63,T:System.Windows.Media.Imaging.PngInterlaceOption,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,17,58,T:System.Windows.Media.Imaging.PngInterlaceOption,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Save.cs,17,4,T:System.Windows.Media.Imaging.PngInterlaceOption,,,,,public static PngInterlaceOption PngInterlaceOption
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,115,4,T:System.Windows.Media.Imaging.BitmapImage,,,,,"public static BitmapImage GenerateFixed(int width, int height, string file)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,129,8,M:System.Windows.Media.Imaging.BitmapImage.EndInit,,,,,bitmapImage.EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,128,8,T:System.Windows.Media.Imaging.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,128,8,T:System.Windows.Media.Imaging.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,128,8,P:System.Windows.Media.Imaging.BitmapImage.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,127,8,P:System.Windows.Media.Imaging.BitmapImage.DecodePixelHeight,,,,,bitmapImage.DecodePixelHeight = height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,126,8,P:System.Windows.Media.Imaging.BitmapImage.DecodePixelWidth,,,,,bitmapImage.DecodePixelWidth = width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,124,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,124,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,124,8,F:System.Windows.Media.Imaging.BitmapCreateOptions.IgnoreImageCache,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,124,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,124,8,P:System.Windows.Media.Imaging.BitmapImage.CreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,123,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,123,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,123,8,F:System.Windows.Media.Imaging.BitmapCacheOption.OnLoad,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,123,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,123,8,P:System.Windows.Media.Imaging.BitmapImage.CacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,120,8,T:System.Uri,,,,,bitmapImage.UriSource = new Uri(file);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,120,8,M:System.Uri.#ctor(System.String),,,,,bitmapImage.UriSource = new Uri(file);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,120,8,T:System.Uri,,,,,bitmapImage.UriSource = new Uri(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,120,8,P:System.Windows.Media.Imaging.BitmapImage.UriSource,,,,,bitmapImage.UriSource = new Uri(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,119,8,M:System.Windows.Media.Imaging.BitmapImage.BeginInit,,,,,bitmapImage.BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,117,8,T:System.Windows.Media.Imaging.BitmapImage,,,,,BitmapImage bitmapImage = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,117,8,M:System.Windows.Media.Imaging.BitmapImage.#ctor,,,,,BitmapImage bitmapImage = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,90,4,T:System.Windows.Media.Imaging.BitmapImage,,,,,"public static BitmapImage GenerateByHeight(int height, string file)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,103,8,M:System.Windows.Media.Imaging.BitmapImage.EndInit,,,,,bitmapImage.EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,102,8,T:System.Windows.Media.Imaging.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,102,8,T:System.Windows.Media.Imaging.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,102,8,P:System.Windows.Media.Imaging.BitmapImage.Rotation,,,,,bitmapImage.Rotation = Exif.GetOrientation(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,101,8,P:System.Windows.Media.Imaging.BitmapImage.DecodePixelHeight,,,,,bitmapImage.DecodePixelHeight = height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,99,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,99,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,99,8,F:System.Windows.Media.Imaging.BitmapCreateOptions.IgnoreImageCache,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,99,8,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,99,8,P:System.Windows.Media.Imaging.BitmapImage.CreateOptions,,,,,bitmapImage.CreateOptions = BitmapCreateOptions.IgnoreImageCache;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,98,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,98,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,98,8,F:System.Windows.Media.Imaging.BitmapCacheOption.OnLoad,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,98,8,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,98,8,P:System.Windows.Media.Imaging.BitmapImage.CacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,95,8,T:System.Uri,,,,,bitmapImage.UriSource = new Uri(file);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,95,8,M:System.Uri.#ctor(System.String),,,,,bitmapImage.UriSource = new Uri(file);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,95,8,T:System.Uri,,,,,bitmapImage.UriSource = new Uri(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,95,8,P:System.Windows.Media.Imaging.BitmapImage.UriSource,,,,,bitmapImage.UriSource = new Uri(file);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,94,8,M:System.Windows.Media.Imaging.BitmapImage.BeginInit,,,,,bitmapImage.BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,92,8,T:System.Windows.Media.Imaging.BitmapImage,,,,,BitmapImage bitmapImage = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,92,8,M:System.Windows.Media.Imaging.BitmapImage.#ctor,,,,,BitmapImage bitmapImage = new();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Core\Imaging\Thumbnail.cs,53,4,T:System.Windows.Media.Imaging.BitmapImage,,,,,"public static BitmapImage GenerateByWidth(int width, string file)"
